post_id,text,post_text,shared_text,time,image,likes,comments,shares,post_url,link,Date,Time
1.02E+16,"There were cryptic and confusing announcements in midair. Long lines to clear Customs. And waits of as long as 7 hours in crowds with other travelers. As the U.S. government rushed to implement President Trump’s restrictions on travel from Europe, chaos ensued at some of America’s biggest airports.
NYTIMES.COM
Coronavirus Screening Causes 7-Hour Waits in Crowded Lines at U.S. Airports","There were cryptic and confusing announcements in midair. Long lines to clear Customs. And waits of as long as 7 hours in crowds with other travelers. As the U.S. government rushed to implement President Trump’s restrictions on travel from Europe, chaos ensued at some of America’s biggest airports.","NYTIMES.COM
Coronavirus Screening Causes 7-Hour Waits in Crowded Lines at U.S. Airports",15-03-2020 10:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQAh-SEzURmDE9Ow&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fus%2Fpolitics%2F15-virus-airports-dfw%2F15-virus-airports-dfw-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=714&sh=374&ext=jpg&_nc_hash=AQCxxmNdmerLmC5F,1447,816,2679,https://m.facebook.com/story.php?story_fbid=10152230030289999&id=5281959998,https://nyti.ms/33gVjbt,15-03-2020,10:55:08
1.02E+16,"— At U.S. airports, passengers arriving from Europe describe long waits, big crowds and confusion
— President Trump tested negative for the coronavirus, his doctor said
— Spain moves toward a nationwide lockdown and France closes most businesses
NYTIMES.COM
Coronavirus Live Updates: Long Waits at U.S. Airports for Inbound Passengers; Trump Tests Negative","— At U.S. airports, passengers arriving from Europe describe long waits, big crowds and confusion
— President Trump tested negative for the coronavirus, his doctor said
— Spain moves toward a nationwide lockdown and France closes most businesses","NYTIMES.COM
Coronavirus Live Updates: Long Waits at U.S. Airports for Inbound Passengers; Trump Tests Negative",15-03-2020 10:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCxbihuEvU7khGZ&w=476&h=249&url=https%3A%2F%2Fwww.nytimes.com%2Fnewsgraphics%2F2020%2F03%2F04%2Fcorona-virus-social-images%2Fassets%2Fpromo.jpg%3Fu%3D1584248822111&cfs=1&jq=75&ext=jpg&_nc_hash=AQC7ElwOuz9kE-gJ,611,177,130,https://m.facebook.com/story.php?story_fbid=10152230014269999&id=5281959998,https://nyti.ms/39UpAiH,15-03-2020,10:25:11
1.02E+16,"Nations across the world have imposed travel restrictions to curb the spread of the coronavirus. See the current list of countries limiting entry.
NYTIMES.COM
Coronavirus Travel Restrictions, Across the Globe",Nations across the world have imposed travel restrictions to curb the spread of the coronavirus. See the current list of countries limiting entry.,"NYTIMES.COM
Coronavirus Travel Restrictions, Across the Globe",15-03-2020 09:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDYmkGh0m8oifLL&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fworld%2F14virus-travelbans-pix%2F14virus-travelbans-pix-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCvHXaUs-mc-8K0,403,43,207,https://m.facebook.com/story.php?story_fbid=10152229995564999&id=5281959998,https://nyti.ms/2QiE2Js,15-03-2020,09:55:09
1.02E+16,"At least 40 U.S. states and territories have declared states of emergency in response to the coronavirus, giving them the authority to impose curfews, order traffic off the street and mandate quarantines.
NYTIMES.COM
Local and State Officials Unlock Sweeping Powers to Fight Coronavirus","At least 40 U.S. states and territories have declared states of emergency in response to the coronavirus, giving them the authority to impose curfews, order traffic off the street and mandate quarantines.","NYTIMES.COM
Local and State Officials Unlock Sweeping Powers to Fight Coronavirus",15-03-2020 09:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDirUcQNe-Eo8Yi&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fus%2F14xp-powers-pix%2F14xp-powers-pix-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCIglEm8MRu7Xnj,811,115,473,https://m.facebook.com/story.php?story_fbid=10152229970719999&id=5281959998,https://nyti.ms/2Uancxy,15-03-2020,09:25:08
1.02E+16,"""Broad-scale emergencies never fail to reveal the fault lines in the American class system,"" Ginia Bellafante writes in her Big City column.
NYTIMES.COM
The Rich Have a Coronavirus Cure: Escape From New York","""Broad-scale emergencies never fail to reveal the fault lines in the American class system,"" Ginia Bellafante writes in her Big City column.","NYTIMES.COM
The Rich Have a Coronavirus Cure: Escape From New York",15-03-2020 08:54,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQAF_6KXC8PREJgT&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fmultimedia%2F14BIG%2F14BIG-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQC1Bi18--OM2Vff,997,188,276,https://m.facebook.com/story.php?story_fbid=10152229948114999&id=5281959998,https://nyti.ms/33gNQcr,15-03-2020,08:54:07
1.02E+16,"""It’s more of a feeling than the actual data.""
NYTIMES.COM
Trump Supporters Know Where to Turn in a Crisis: To Him","""It’s more of a feeling than the actual data.""","NYTIMES.COM
Trump Supporters Know Where to Turn in a Crisis: To Him",15-03-2020 07:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCsuT-gR_sGOxGW&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fus%2F15gop-voices-print2%2F15gop-voices-print2-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1049&sh=549&ext=jpg&_nc_hash=AQASDOKygSPuKazL,556,1075,266,https://m.facebook.com/story.php?story_fbid=10152229891449999&id=5281959998,https://nyti.ms/2UaICed,15-03-2020,07:55:09
1.02E+16,"As they struggle to respond to the coronavirus outbreak, many local health departments in the U.S. are suffering from budget and staffing cuts, leaving them ill-prepared to confront a pandemic that has paralyzed much of the world.
NYTIMES.COM
The Coronavirus Swamps Local Health Departments, Already Crippled by Cuts","As they struggle to respond to the coronavirus outbreak, many local health departments in the U.S. are suffering from budget and staffing cuts, leaving them ill-prepared to confront a pandemic that has paralyzed much of the world.","NYTIMES.COM
The Coronavirus Swamps Local Health Departments, Already Crippled by Cuts",15-03-2020 07:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQC2TapCcncj_WOk&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fus%2F15virus-cuts%2F00virus-cuts01-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDWdV9KCuoh4p2W,309,96,257,https://m.facebook.com/story.php?story_fbid=10152229864534999&id=5281959998,https://nyti.ms/2IZjCS1,15-03-2020,07:25:06
1.02E+16,"People over 60, and especially over 80, are particularly vulnerable to severe or fatal infection from the coronavirus. Here are some steps to reduce their risk.
NYTIMES.COM
How to Protect Older People From the Coronavirus","People over 60, and especially over 80, are particularly vulnerable to severe or fatal infection from the coronavirus. Here are some steps to reduce their risk.","NYTIMES.COM
How to Protect Older People From the Coronavirus",15-03-2020 06:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDIDwJYOi4en-JP&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fscience%2F14VIRUS-ELDERLY1%2F14VIRUS-ELDERLY1-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBlewF7OkwXNCl6,3443,363,3497,https://m.facebook.com/story.php?story_fbid=10152229836344999&id=5281959998,https://nyti.ms/2TZQP4w,15-03-2020,06:55:08
1.02E+16,"Here’s the difference between coronavirus and the flu
NYTIMES.COM
Your Nose Itches. Is It Allergies, Flu or the Coronavirus?",Here’s the difference between coronavirus and the flu,"NYTIMES.COM
Your Nose Itches. Is It Allergies, Flu or the Coronavirus?",15-03-2020 06:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCQ61h5-5okihla&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fscience%2F13VIRUS-SYMPTOMS%2F13VIRUS-SYMPTOMS-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXxBBTDnr9eGe_,520,84,285,https://m.facebook.com/story.php?story_fbid=10152229809789999&id=5281959998,https://nyti.ms/38No8xb,15-03-2020,06:25:07
1.02E+16,"Utah Jazz center Rudy Gobert will donate at least $500,000 to relief efforts related to the coronavirus outbreak. He and his teammate Donovan Mitchell had tested positive for Covid-19 earlier this week.
NYTIMES.COM
Coronavirus and Its Impact on the U.S.: Live Coverage","Utah Jazz center Rudy Gobert will donate at least $500,000 to relief efforts related to the coronavirus outbreak. He and his teammate Donovan Mitchell had tested positive for Covid-19 earlier this week.","NYTIMES.COM
Coronavirus and Its Impact on the U.S.: Live Coverage",15-03-2020 05:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQAzTa_NxcEUXXpD&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fus%2Flive-blog-coronavirus-update-03-14-header-01%2Fmerlin_170483604_dbd72457-2654-4c2a-bee5-a6c8dde973d9-articleLarge.jpg&cfs=1&jq=75&sx=0&sy=0&sw=600&sh=314&ext=jpg&_nc_hash=AQAX1GzhNJ0hc1S8,725,37,61,https://m.facebook.com/story.php?story_fbid=10152229783844999&id=5281959998,https://nyti.ms/3aTsZhO,15-03-2020,05:55:08
1.02E+16,"France on Saturday ordered the closing of all non-essential businesses as of midnight in response to the coronavirus, including restaurants, bars, and movie theaters. The drastic measures come in response to a sharp uptick in new cases of the virus, including a doubling in the last 72 hours, to 4,500.
NYTIMES.COM
France Orders All Non-Essential Businesses Closed","France on Saturday ordered the closing of all non-essential businesses as of midnight in response to the coronavirus, including restaurants, bars, and movie theaters. The drastic measures come in response to a sharp uptick in new cases of the virus, including a doubling in the last 72 hours, to 4,500.","NYTIMES.COM
France Orders All Non-Essential Businesses Closed",15-03-2020 05:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDaJKXpuZLeLhvd&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fworld%2F14virus-briefing-france%2F14virus-briefing-france-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDh7ae7hz3RG-dN,7541,382,7124,https://m.facebook.com/story.php?story_fbid=10152229749879999&id=5281959998,https://nyti.ms/3cZ9u9t,15-03-2020,05:25:07
1.02E+16,"Breaking News: President Trump tested negative for the coronavirus, the White House physician said. He’d had contact with several people who later tested positive.
NYTIMES.COM
Coronavirus Live Updates: Trump Tests Negative for the Virus","Breaking News: President Trump tested negative for the coronavirus, the White House physician said. He’d had contact with several people who later tested positive.","NYTIMES.COM
Coronavirus Live Updates: Trump Tests Negative for the Virus",15-03-2020 05:01,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQAPyscT_bufq6Lh&w=476&h=249&url=https%3A%2F%2Fwww.nytimes.com%2Fnewsgraphics%2F2020%2F03%2F04%2Fcorona-virus-social-images%2Fassets%2Fpromo.jpg%3Fu%3D1584228606587&cfs=1&jq=75&ext=jpg&_nc_hash=AQAHMtq4_u7ep34U,2872,3681,1269,https://m.facebook.com/story.php?story_fbid=10152229706284999&id=5281959998,https://nyti.ms/3aTYrfU,15-03-2020,05:01:03
1.02E+16,"Breaking News: Georgia will postpone its March 24 primary because of the coronavirus outbreak. Arizona, Florida, Illinois and Ohio are still set to vote this Tuesday.
NYTIMES.COM
Georgia Postpones Its Primary as Virus Upends Voting","Breaking News: Georgia will postpone its March 24 primary because of the coronavirus outbreak. Arizona, Florida, Illinois and Ohio are still set to vote this Tuesday.","NYTIMES.COM
Georgia Postpones Its Primary as Virus Upends Voting",15-03-2020 04:50,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQA_GTCgCdaJ1cb1&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fus%2Fpolitics%2F14virus--Georgia-votin%2Fmerlin_170485797_fb613238-165c-43e7-a7c8-9c8ef47d7b11-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQDBG7rEKZCHIFi-,406,114,220,https://m.facebook.com/story.php?story_fbid=10152229697259999&id=5281959998,https://nyti.ms/3aXgD8A,15-03-2020,04:50:10
1.02E+16,"In The New York Times Opinion Section
""Social distancing is a responsibility. It’s not about panicking and quarantining to protect one’s self, but to protect others around you,"" writes Charlie Warzel.
NYTIMES.COM
Opinion | Please, Don’t Go Out to the Bars Tonight","In The New York Times Opinion Section
""Social distancing is a responsibility. It’s not about panicking and quarantining to protect one’s self, but to protect others around you,"" writes Charlie Warzel.","NYTIMES.COM
Opinion | Please, Don’t Go Out to the Bars Tonight",15-03-2020 04:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCj2wU9uOSpNE7p&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fopinion%2F14warzel%2F14warzel-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQAA1A6Heit0Q7F8,12965,592,5748,https://m.facebook.com/story.php?story_fbid=10152229677899999&id=5281959998,https://nyti.ms/3cVFlrL,15-03-2020,04:25:03
1.02E+16,"“For some people, Pi Day is an occasion to marvel at circles, long revered as symbols of perfection, reincarnation and the cycles of nature. But it is the domestication of infinity that we really should be celebrating.”
NYTIMES.COM
Pi Day: How One Irrational Number Made Us Modern","“For some people, Pi Day is an occasion to marvel at circles, long revered as symbols of perfection, reincarnation and the cycles of nature. But it is the domestication of infinity that we really should be celebrating.”","NYTIMES.COM
Pi Day: How One Irrational Number Made Us Modern",15-03-2020 03:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQA0bAm6v-jnSEwn&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2019%2F03%2F14%2Fscience%2F14PIDAY1%2F14PIDAY1-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQDqMVlPyfK9OrDA,312,27,118,https://m.facebook.com/story.php?story_fbid=10152229652569999&id=5281959998,https://nyti.ms/2QfN3D3,15-03-2020,03:55:04
1.02E+16,"It’s hard to make rational financial decisions when there’s so much uncertainty. Our journalists have what you need to know about taking control of your personal finances.
NYTIMES.COM
Your Money and the Coronavirus: You Asked, Experts Answered",It’s hard to make rational financial decisions when there’s so much uncertainty. Our journalists have what you need to know about taking control of your personal finances.,"NYTIMES.COM
Your Money and the Coronavirus: You Asked, Experts Answered",15-03-2020 03:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQB4hrpEbcjlhgc6&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fbusiness%2F15virusmoney-questions%2F15virusmoney-questions-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQD3TRQrmP4L1Y0X,156,41,60,https://m.facebook.com/story.php?story_fbid=10152229623364999&id=5281959998,https://nyti.ms/2w6Ld0z,15-03-2020,03:25:04
1.02E+16,"In The New York Times Opinion Section
The editorial board writes, “The House’s failure to require universal paid sick leave is an embarrassment that endangers the health of workers, consumers and the broader American public.”
NYTIMES.COM
Opinion | There’s a Giant Hole in Pelosi’s Coronavirus Bill","In The New York Times Opinion Section
The editorial board writes, “The House’s failure to require universal paid sick leave is an embarrassment that endangers the health of workers, consumers and the broader American public.”","NYTIMES.COM
Opinion | There’s a Giant Hole in Pelosi’s Coronavirus Bill",15-03-2020 03:05,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQAb9OjPUhtcg9zp&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fopinion%2F14appelbaum-new%2F14appelbaum-new-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQCGNkNIoVvUBkU3,1220,451,413,https://m.facebook.com/story.php?story_fbid=10152229597754999&id=5281959998,https://nyti.ms/2U7xTkE,15-03-2020,03:05:06
1.02E+16,"Mar-a-Lago has become something of a coronavirus hot zone. At least 4 guests from last weekend have said they are infected and others have put themselves into quarantine.
NYTIMES.COM
On a Saturday Night in Florida, a Presidential Party Became a Coronavirus Hot Zone",Mar-a-Lago has become something of a coronavirus hot zone. At least 4 guests from last weekend have said they are infected and others have put themselves into quarantine.,"NYTIMES.COM
On a Saturday Night in Florida, a Presidential Party Became a Coronavirus Hot Zone",15-03-2020 02:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQAsk4hP2_8hmuXT&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fus%2Fpolitics%2F15DC-VIRUS-MARALAGO-print1%2Fmerlin_170172813_c0e5985c-9086-4180-8531-2cb82f0bc4e7-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQCyf82I0PYzt6W-,3165,958,2494,https://m.facebook.com/story.php?story_fbid=10152229582039999&id=5281959998,https://nyti.ms/2TOH1LW,15-03-2020,02:55:07
1.02E+16,"“It’s a moment of joy in this moment of anxiety.” As Italy remains under lockdown to prevent the spread of the coronavirus, people stuck in their homes are sharing songs from rooftops, balconies and windows to keep spirits up.
NYTIMES.COM
Italians Find ‘a Moment of Joy in This Moment of Anxiety’","“It’s a moment of joy in this moment of anxiety.” As Italy remains under lockdown to prevent the spread of the coronavirus, people stuck in their homes are sharing songs from rooftops, balconies and windows to keep spirits up.","NYTIMES.COM
Italians Find ‘a Moment of Joy in This Moment of Anxiety’",15-03-2020 02:25,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCtEeY-CKye7Cm8&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Fworld%2F15virus-Italy%2F14virus-Italy02-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQC3jEH1cNGIEq1d,6988,288,1322,https://m.facebook.com/story.php?story_fbid=10152229547374999&id=5281959998,https://nyti.ms/2wWeNpL,15-03-2020,02:25:07
1.02E+16,"The attack last year on 2 mosques in Christchurch, New Zealand, claimed 51 lives and left dozens injured, including Zulfirman Syah. Over the past 12 months, he and his family were left to battle a trauma that won’t let go.
NYTIMES.COM
He Took a Bullet to Save His Son in Christchurch. Can They Ever Heal?","The attack last year on 2 mosques in Christchurch, New Zealand, claimed 51 lives and left dozens injured, including Zulfirman Syah. Over the past 12 months, he and his family were left to battle a trauma that won’t let go.","NYTIMES.COM
He Took a Bullet to Save His Son in Christchurch. Can They Ever Heal?",15-03-2020 02:15,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBHJ7Xtwwn3niMv&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F12%2Fworld%2F00christchurch-promo%2F00christchurch-promo-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1049&sh=549&ext=jpg&_nc_hash=AQAyPs5ZUXdn2ifi,260,26,58,https://m.facebook.com/story.php?story_fbid=10152229536714999&id=5281959998,https://nyti.ms/2IOX322,15-03-2020,02:15:07
1.02E+16,"Breaking News: Spain and France announced severe restrictions on public life as coronavirus cases continued to overrun Europe. Here’s the latest.
NYTIMES.COM
Coronavirus Live Updates: France Closes Most Businesses and Spain Moves Toward Locking Down",Breaking News: Spain and France announced severe restrictions on public life as coronavirus cases continued to overrun Europe. Here’s the latest.,"NYTIMES.COM
Coronavirus Live Updates: France Closes Most Businesses and Spain Moves Toward Locking Down",15-03-2020 02:04,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQAZ2Pg1m7F6RZNj&w=476&h=249&url=https%3A%2F%2Fwww.nytimes.com%2Fnewsgraphics%2F2020%2F03%2F04%2Fcorona-virus-social-images%2Fassets%2Fpromo.jpg%3Fu%3D1584217972768&cfs=1&jq=75&ext=jpg&_nc_hash=AQABlogwjLzn_9kL,670,59,346,https://m.facebook.com/story.php?story_fbid=10152229519264999&id=5281959998,https://nyti.ms/2TOLgqM,15-03-2020,02:04:28
1.02E+16,"The Fox Business anchor Trish Regan, who dismissed coronavirus concerns on-air as “another attempt to impeach the president,” has been removed from her prime-time slot for the foreseeable future, the network said on Friday.
NYTIMES.COM
Fox Business Benches Trish Regan After Outcry Over Coronavirus Comments","The Fox Business anchor Trish Regan, who dismissed coronavirus concerns on-air as “another attempt to impeach the president,” has been removed from her prime-time slot for the foreseeable future, the network said on Friday.","NYTIMES.COM
Fox Business Benches Trish Regan After Outcry Over Coronavirus Comments",15-03-2020 01:55,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQDL_7ajTv0lDnww&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fbusiness%2F13regan-pix%2F13regan-pix-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQAtyVgTDURj6oto,19854,3147,4045,https://m.facebook.com/story.php?story_fbid=10152229502529999&id=5281959998,https://nyti.ms/38WTVvW,15-03-2020,01:55:06
1.02E+16,"For this cake, Melissa Clark paired Campari with olive oil and added lots of fresh citrus juice and zest.
COOKING.NYTIMES.COM
Campari Olive Oil Cake Recipe","For this cake, Melissa Clark paired Campari with olive oil and added lots of fresh citrus juice and zest.","COOKING.NYTIMES.COM
Campari Olive Oil Cake Recipe",15-03-2020 01:40,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQAsQrUUrJI6OcMx&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F11%2Fdining%2F06apperex-cake%2Fmerlin_169778610_1140169a-b49c-4357-b79c-ddd81f9f4a77-articleLarge.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQA-F2YNH4Fu8Ogw,197,39,75,https://m.facebook.com/story.php?story_fbid=10152229491504999&id=5281959998,https://nyti.ms/2TR1C2r,15-03-2020,01:40:04
1.02E+16,"Tiny Love Stories: ""When we met, we were the wild ones. We recognized it in each other.""
NYTIMES.COM
Tiny Love Stories: ‘Our Second Baby Turned Us Into Business Partners’","Tiny Love Stories: ""When we met, we were the wild ones. We recognized it in each other.""","NYTIMES.COM
Tiny Love Stories: ‘Our Second Baby Turned Us Into Business Partners’",15-03-2020 01:24,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBO_GZqjx0vZmfV&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F02%2Ffashion%2F02TINYLOVESTORIES-illo1%2F02TINYLOVESTORIES-illo1-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDU4VNTD-Zpwy1z,102,12,14,https://m.facebook.com/story.php?story_fbid=10152229478869999&id=5281959998,https://nyti.ms/3a2W9uI,15-03-2020,01:24:05
1.02E+16,"From ""BoJack Horseman"" to ""Knives Out,"" Sondheim has infiltrated pop culture. But the best glimpse may be on YouTube, where you can watch him lead a master class for young singers.
NYTIMES.COM
From ‘South Park’ to ‘Knives Out,’ Pop Culture Is Steeped With Sondheim","From ""BoJack Horseman"" to ""Knives Out,"" Sondheim has infiltrated pop culture. But the best glimpse may be on YouTube, where you can watch him lead a master class for young singers.","NYTIMES.COM
From ‘South Park’ to ‘Knives Out,’ Pop Culture Is Steeped With Sondheim",15-03-2020 01:04,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F15%2Farts%2F15Sondeheim-Streaming-3%2F15Sondeheim-Streaming-3-facebookJumbo.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQB72h0YFdOouLEJ,159,12,45,https://m.facebook.com/story.php?story_fbid=10152229450349999&id=5281959998,https://nyti.ms/38NvlgL,15-03-2020,01:04:09
1.02E+16,"Here are 5 takeaways from our analysis of how President Trump has reshaped the U.S. federal judiciary.
NYTIMES.COM
These Judges Are Shifting the Appeals Courts to the Right",Here are 5 takeaways from our analysis of how President Trump has reshaped the U.S. federal judiciary.,"NYTIMES.COM
These Judges Are Shifting the Appeals Courts to the Right",15-03-2020 00:54,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBah7Ae2Ww_3kko&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fus%2F00TRUMP-JUDICIARY-TAKEAWAYScombo_REV-original%2F00TRUMP-JUDICIARY-TAKEAWAYScombo_REV-original-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQD7DtCec_vwIEMX,346,305,256,https://m.facebook.com/story.php?story_fbid=10152229443039999&id=5281959998,https://nyti.ms/2IKVcLV,15-03-2020,00:54:08
1.02E+16,"AT&T, Comcast and dozens of other providers won’t disconnect service to customers who can’t pay their bills for 60 days because of the coronavirus outbreak, the FCC said Friday.
NYTIMES.COM
Internet Providers Won’t Cut Off Users Over Unpaid Bills for 60 Days","AT&T, Comcast and dozens of other providers won’t disconnect service to customers who can’t pay their bills for 60 days because of the coronavirus outbreak, the FCC said Friday.","NYTIMES.COM
Internet Providers Won’t Cut Off Users Over Unpaid Bills for 60 Days",15-03-2020 00:40,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQBbxwAEboDulEby&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F14%2Fmultimedia%2F14xp-connectivity%2F14xp-connectivity-facebookJumbo.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAynlwzgLSPXKbr,1742,53,555,https://m.facebook.com/story.php?story_fbid=10152229431139999&id=5281959998,https://nyti.ms/2Qe79gY,15-03-2020,00:40:08
1.02E+16,"The coronavirus means people may not be able to gather at bars and restaurants for a while. So they’re stocking up at liquor stores, buying wine, beer and liquor as they prepare to shelter for self-imposed quarantines.
NYTIMES.COM
Those Long Lines? People Stocking the Liquor Cabinet, Not the Pantry","The coronavirus means people may not be able to gather at bars and restaurants for a while. So they’re stocking up at liquor stores, buying wine, beer and liquor as they prepare to shelter for self-imposed quarantines.","NYTIMES.COM
Those Long Lines? People Stocking the Liquor Cabinet, Not the Pantry",15-03-2020 00:24,https://external.fstv6-1.fna.fbcdn.net/safe_image.php?d=AQCRaoVG1c_oP8fB&w=476&h=249&url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2020%2F03%2F13%2Fus%2F13xp-liquor-pix1%2F13xp-liquor-pix1-facebookJumbo.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1050&sh=549&ext=jpg&_nc_hash=AQBLULb2EdTBAjJ8,1145,253,508,https://m.facebook.com/story.php?story_fbid=10152229412614999&id=5281959998,https://nyti.ms/3cYHoey,15-03-2020,00:24:09
